VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,NUMOCCS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_INV,HAZ_PLAC,HAZ_CNO,HAZ_REL,TOW_VEH,V_CONFIG,CARGO_BT,HIT_RUN,ROLINLOC,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWED,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,MCARR_I1,ST_CASE,HAZ_ID,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_I2,FLDCD_TR,MCARR_ID,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,SPEEDREL,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,D_VISION1,D_VISION2,D_VISION3,LAST_YR,FIRST_YR,DR_ZIP,MONTH,DAY,HOUR,MINUTE,HARM_EV,MAN_COLL,VE_FORMS
WV2YA0250DH0,W,V,2,Y,A,0,2,5,0,D,H,0,15.0000,2.0000,0.0000,30.0000,441.0000,20.0000,15.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,150091.0000,0.0000,30441.0000,1983.0000,VNB,VGN,VW,000000000,G,00000000000,969.0000,0.0000,,,1.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,11.0000,10.0000,2.0000,19.0000,14.0000,7.0000,1.0000
4S3BJ6320N69,4,S,3,B,J,6,3,2,0,N,6,9,16.0000,2.0000,0.0000,48.0000,34.0000,6.0000,16.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,5.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,160079.0000,0.0000,48034.0000,1992.0000,L44,***,SW,000000000,*,00000000000,1016.0000,0.0000,,2985.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,7.0000,3.0000,14.0000,36.0000,42.0000,0.0000,1.0000
1J4FN21S7PL5,1,J,4,F,N,2,1,S,7,P,L,5,16.0000,2.0000,0.0000,2.0000,498.0000,14.0000,16.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,8.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,160175.0000,0.0000,2498.0000,1993.0000,POS,CHK,2W,000000000,G,00000000000,0.0000,0.0000,,,1.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,11.0000,9.0000,20.0000,19.0000,5.0000,0.0000,1.0000
5NPEU46F67H1,5,N,P,E,U,4,6,F,6,7,H,1,17.0000,4.0000,0.0000,55.0000,33.0000,4.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,170047.0000,0.0000,55033.0000,2007.0000,SLI,***,4D,000000000,*,00000000000,1074.0000,0.0000,,3458.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,1.0000,3.0000,18.0000,54.0000,12.0000,8.0000,4.0000
3VWAA81E4VM8,3,V,W,A,A,8,1,E,4,V,M,8,17.0000,5.0000,0.0000,30.0000,42.0000,1.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,170047.0000,0.0000,30042.0000,1997.0000,UCB,***,CV,000000000,*,00000000000,974.0000,0.0000,,2617.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,1.0000,3.0000,18.0000,54.0000,12.0000,8.0000,4.0000
4M2ZU86K35ZJ,4,M,2,Z,U,8,6,K,3,5,Z,J,17.0000,6.0000,0.0000,14.0000,401.0000,14.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,170047.0000,0.0000,14401.0000,2005.0000,MOU,***,UT,000000000,*,00000000000,1138.0000,0.0000,,4428.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,1.0000,3.0000,18.0000,54.0000,12.0000,8.0000,4.0000
1HGCD7250RA0,1,H,G,C,D,7,2,5,0,R,A,0,17.0000,7.0000,0.0000,37.0000,32.0000,2.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,170047.0000,0.0000,37032.0000,1994.0000,AEX,***,CP,000000000,*,00000000000,1069.0000,0.0000,,2853.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,1.0000,3.0000,18.0000,54.0000,12.0000,8.0000,4.0000
3FRXF75H17V4,3,F,R,X,F,7,5,H,1,7,V,4,17.0000,2.0000,1.0000,12.0000,881.0000,63.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,3.0000,98.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,8.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,99.0000,170052.0000,0.0000,12881.0000,2007.0000,F77,COF,CC,999999999,D,99999999999,1460.0000,2810.0000,,,7.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,1.0000,27.0000,10.0000,54.0000,8.0000,0.0000,1.0000
JN1CA21D7WM9,J,N,1,C,A,2,1,D,7,W,M,9,17.0000,2.0000,0.0000,35.0000,39.0000,4.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,170063.0000,0.0000,35039.0000,1998.0000,MGS,***,4D,000000000,*,00000000000,1063.0000,0.0000,,3026.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,2.0000,2.0000,3.0000,18.0000,19.0000,0.0000,1.0000
1HSHXAHR37J3,1,H,S,H,X,A,H,R,3,7,J,3,17.0000,3.0000,1.0000,84.0000,881.0000,66.0000,18.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,1.0000,6.0000,1.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,57.0000,170105.0000,0.0000,84881.0000,2007.0000,860,80S,DS,00175852,D,5700175852,0.0000,0.0000,,,8.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,3.0000,9.0000,6.0000,40.0000,12.0000,7.0000,2.0000
2G2WP522X412,2,G,2,W,P,5,2,2,X,4,1,2,17.0000,2.0000,0.0000,22.0000,20.0000,4.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,13.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,170428.0000,0.0000,22020.0000,2004.0000,GPG,***,4D,000000000,*,00000000000,1105.0000,0.0000,,3477.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,7.0000,20.0000,21.0000,8.0000,14.0000,4.0000,1.0000
1FMSU43F22EC,1,F,M,S,U,4,3,F,2,2,E,C,17.0000,2.0000,0.0000,12.0000,423.0000,15.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,13.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,170492.0000,0.0000,12423.0000,2002.0000,EXC,***,UT,000000000,*,00000000000,1371.0000,0.0000,,7127.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,7.0000,17.0000,23.0000,47.0000,14.0000,9.0000,1.0000
1GCFC24K5NE1,1,G,C,F,C,2,4,K,5,N,E,1,17.0000,3.0000,0.0000,20.0000,481.0000,31.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,170495.0000,0.0000,20481.0000,1992.0000,GC2,GM4,PK,000000000,G,00000000000,1315.0000,0.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,8.0000,9.0000,17.0000,55.0000,12.0000,7.0000,2.0000
1G2HX52K2T42,1,G,2,H,X,5,2,K,2,T,4,2,17.0000,3.0000,0.0000,22.0000,2.0000,4.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,170527.0000,0.0000,22002.0000,1996.0000,BVS,***,4D,000000000,*,00000000000,1108.0000,0.0000,,3351.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,8.0000,23.0000,2.0000,24.0000,12.0000,5.0000,2.0000
1FTNE24W74HA,1,F,T,N,E,2,4,W,7,4,H,A,17.0000,3.0000,0.0000,12.0000,461.0000,21.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,170619.0000,0.0000,12461.0000,2004.0000,25V,VAN,CG,000000000,G,00000000000,1380.0000,0.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,8.0000,4.0000,14.0000,45.0000,12.0000,5.0000,2.0000
1FALP52U5TG1,1,F,A,L,P,5,2,U,5,T,G,1,17.0000,2.0000,0.0000,12.0000,17.0000,4.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,6.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,170663.0000,0.0000,12017.0000,1996.0000,TAG,***,4D,000000000,*,00000000000,1085.0000,0.0000,,3347.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,10.0000,25.0000,7.0000,40.0000,14.0000,2.0000,1.0000
1FBJS31H1KHA,1,F,B,J,S,3,1,H,1,K,H,A,17.0000,3.0000,0.0000,12.0000,398.0000,6.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,170663.0000,0.0000,12398.0000,1989.0000,CWS,***,SV,000000000,*,00000000000,1380.0000,0.0000,,5212.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,10.0000,25.0000,7.0000,40.0000,14.0000,2.0000,1.0000
1VRT112P7110,1,V,R,T,1,1,2,P,7,1,1,0,17.0000,2.0000,1.0000,98.0000,998.0000,93.0000,17.0000,3.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,1.0000,1.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,9.0000,4.0000,0.0000,170703.0000,0.0000,98998.0000,2001.0000,999,999,99,000000000,9,00000000000,9999.0000,9999.0000,9999.0000,9999.0000,9.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,11.0000,23.0000,16.0000,56.0000,45.0000,1.0000,1.0000
1G1JC1242Y72,1,G,1,J,C,1,2,4,2,Y,7,2,17.0000,2.0000,0.0000,20.0000,16.0000,2.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,11.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,170771.0000,0.0000,20016.0000,2000.0000,CAV,***,CP,000000000,*,00000000000,1041.0000,0.0000,,2617.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,8.0000,14.0000,6.0000,11.0000,14.0000,6.0000,1.0000
4A3AB36F06E0,4,A,3,A,B,3,6,F,0,6,E,0,17.0000,3.0000,0.0000,52.0000,34.0000,4.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,170771.0000,0.0000,52034.0000,2006.0000,ELM,***,4D,000000000,*,00000000000,1083.0000,0.0000,,3351.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,8.0000,14.0000,6.0000,11.0000,14.0000,6.0000,1.0000
1FTRX18L1YKA,1,F,T,R,X,1,8,L,1,Y,K,A,17.0000,4.0000,0.0000,12.0000,481.0000,31.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,5.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,170771.0000,0.0000,12481.0000,2000.0000,F15,COF,4C,000000000,G,00000000000,1388.0000,1574.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,8.0000,14.0000,6.0000,11.0000,14.0000,6.0000,1.0000
1FMYU93145KD,1,F,M,Y,U,9,3,1,4,5,K,D,17.0000,5.0000,0.0000,12.0000,402.0000,14.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,5.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,170771.0000,0.0000,12402.0000,2005.0000,SPE,***,UT,000000000,*,00000000000,1031.0000,0.0000,,3464.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,8.0000,14.0000,6.0000,11.0000,14.0000,6.0000,1.0000
1FTEX5N2TKA1,1,F,T,E,X,5,N,2,T,K,A,1,17.0000,2.0000,0.0000,12.0000,481.0000,31.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,16.0000,0.0000,0.0000,3.0000,0.0000,170784.0000,0.0000,12481.0000,1999.0000,,,,000000000,G,00000000000,,,,,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,12.0000,11.0000,19.0000,56.0000,53.0000,0.0000,1.0000
2G4WY55J9111,2,G,4,W,Y,5,5,J,9,1,1,1,17.0000,3.0000,0.0000,18.0000,7.0000,4.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,170797.0000,0.0000,18007.0000,2001.0000,CLM,***,4D,000000000,*,00000000000,1090.0000,0.0000,,3368.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,12.0000,15.0000,12.0000,20.0000,12.0000,1.0000,2.0000
1MELM62W9VH6,1,M,E,L,M,6,2,W,9,V,H,6,17.0000,2.0000,0.0000,14.0000,4.0000,2.0000,18.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,170807.0000,0.0000,14004.0000,1997.0000,X73,***,2D,000000000,*,00000000000,1130.0000,0.0000,,3536.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,11.0000,8.0000,17.0000,5.0000,14.0000,7.0000,1.0000
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,17.0000,3.0000,0.0000,20.0000,2.0000,2.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,170807.0000,0.0000,20002.0000,2006.0000,999,999,99,000000000,9,00000000000,9999.0000,9999.0000,9999.0000,9999.0000,9.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,11.0000,8.0000,17.0000,5.0000,14.0000,7.0000,1.0000
1FUJA6AV61LH,1,F,U,J,A,6,A,V,6,1,L,H,18.0000,1.0000,0.0000,82.0000,883.0000,66.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,1.0000,6.0000,1.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,57.0000,180036.0000,0.0000,82883.0000,2001.0000,COL,CON,DS,604100,D,57604100,0.0000,0.0000,,,8.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,20.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,1.0000,15.0000,7.0000,19.0000,12.0000,1.0000,1.0000
2B5WB3111FK2,2,B,5,W,B,3,1,1,1,F,K,2,18.0000,2.0000,0.0000,7.0000,442.0000,20.0000,18.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,3.0000,0.0000,6.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,180080.0000,0.0000,7442.0000,1985.0000,RMW,***,SV,000000000,*,00000000000,1276.0000,0.0000,,4342.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,2.0000,26.0000,0.0000,24.0000,46.0000,0.0000,1.0000
2B6KB33W7FK2,2,B,6,K,B,3,3,W,7,F,K,2,18.0000,3.0000,0.0000,7.0000,461.0000,21.0000,18.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,180080.0000,0.0000,7461.0000,1985.0000,B35,RMV,IC,000000000,G,00000000000,1276.0000,0.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,2.0000,26.0000,0.0000,24.0000,46.0000,0.0000,1.0000
WBAAV53461FJ,W,B,A,A,V,5,3,4,6,1,F,J,18.0000,2.0000,0.0000,34.0000,34.0000,4.0000,18.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,11.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,180110.0000,0.0000,34034.0000,2001.0000,30I,***,4D,000000000,*,00000000000,1073.0000,0.0000,,3318.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,3.0000,12.0000,21.0000,20.0000,17.0000,0.0000,1.0000
